ticker,company_name,sector,cik,year,document_type,source,filing_date,accession_number,filing_url,document_url,text_len,theme_categories,theme_counts_json,theme_counts_per_10k_json,tone_positive,tone_negative,tone_net,has_text,analyst_notes,innovation_per_10k,customer_focus_per_10k,employees_culture_per_10k,diversity_inclusion_per_10k,sustainability_environment_per_10k,community_social_impact_per_10k,integrity_ethics_trust_per_10k,health_safety_wellbeing_per_10k,financial_performance_growth_per_10k,total_theme_mentions_per_10k,dominant_theme,event_period
CVX,Chevron,Energy,93410,2022,DEF 14A proxy statement,SEC EDGAR,2022-04-07,0001193125-22-098301,https://www.sec.gov/Archives/edgar/data/93410/000119312522098301,https://www.sec.gov/Archives/edgar/data/93410/000119312522098301/d292137ddef14a.htm,513371,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 169, ""customer_focus"": 136, ""employees_culture"": 314, ""diversity_inclusion"": 168, ""sustainability_environment"": 428, ""community_social_impact"": 33, ""integrity_ethics_trust"": 257, ""health_safety_wellbeing"": 59, ""financial_performance_growth"": 1098}","{""innovation"": 3.292, ""customer_focus"": 2.6492, ""employees_culture"": 6.1164, ""diversity_inclusion"": 3.2725, ""sustainability_environment"": 8.3371, ""community_social_impact"": 0.6428, ""integrity_ethics_trust"": 5.0061, ""health_safety_wellbeing"": 1.1493, ""financial_performance_growth"": 21.388}",212,146,0.1844,True,"downloaded on attempt 1. Clean text length: 513371. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.292,2.6492,6.1164,3.2725,8.3371,0.6428,5.0061,1.1493,21.388,51.85340000000001,financial_performance_growth,post_2021
CVX,Chevron,Energy,93410,2023,DEF 14A proxy statement,SEC EDGAR,2023-04-12,0001193125-23-099292,https://www.sec.gov/Archives/edgar/data/93410/000119312523099292,https://www.sec.gov/Archives/edgar/data/93410/000119312523099292/d433226ddef14a.htm,464322,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 169, ""customer_focus"": 177, ""employees_culture"": 296, ""diversity_inclusion"": 200, ""sustainability_environment"": 526, ""community_social_impact"": 49, ""integrity_ethics_trust"": 293, ""health_safety_wellbeing"": 74, ""financial_performance_growth"": 1193}","{""innovation"": 3.6397, ""customer_focus"": 3.812, ""employees_culture"": 6.3749, ""diversity_inclusion"": 4.3074, ""sustainability_environment"": 11.3283, ""community_social_impact"": 1.0553, ""integrity_ethics_trust"": 6.3103, ""health_safety_wellbeing"": 1.5937, ""financial_performance_growth"": 25.6934}",228,179,0.1204,True,"downloaded on attempt 1. Clean text length: 464322. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.6397,3.812,6.3749,4.3074,11.3283,1.0553,6.3103,1.5937,25.6934,64.115,financial_performance_growth,post_2021
CVX,Chevron,Energy,93410,2024,DEF 14A proxy statement,SEC EDGAR,2024-04-10,0001193125-24-091327,https://www.sec.gov/Archives/edgar/data/93410/000119312524091327,https://www.sec.gov/Archives/edgar/data/93410/000119312524091327/d557504ddef14a.htm,439186,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 179, ""customer_focus"": 182, ""employees_culture"": 275, ""diversity_inclusion"": 151, ""sustainability_environment"": 427, ""community_social_impact"": 32, ""integrity_ethics_trust"": 293, ""health_safety_wellbeing"": 73, ""financial_performance_growth"": 1161}","{""innovation"": 4.0757, ""customer_focus"": 4.144, ""employees_culture"": 6.2616, ""diversity_inclusion"": 3.4382, ""sustainability_environment"": 9.7225, ""community_social_impact"": 0.7286, ""integrity_ethics_trust"": 6.6714, ""health_safety_wellbeing"": 1.6622, ""financial_performance_growth"": 26.4353}",190,171,0.0526,True,"downloaded on attempt 1. Clean text length: 439186. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.0757,4.144,6.2616,3.4382,9.7225,0.7286,6.6714,1.6622,26.4353,63.1395,financial_performance_growth,post_2021
COP,ConocoPhillips,Energy,1163165,2016,DEF 14A proxy statement,SEC EDGAR,2016-03-28,0001047469-16-011624,https://www.sec.gov/Archives/edgar/data/1163165/000104746916011624,https://www.sec.gov/Archives/edgar/data/1163165/000104746916011624/a2227560zdef14a.htm,416600,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 32, ""customer_focus"": 144, ""employees_culture"": 254, ""diversity_inclusion"": 80, ""sustainability_environment"": 90, ""community_social_impact"": 18, ""integrity_ethics_trust"": 137, ""health_safety_wellbeing"": 51, ""financial_performance_growth"": 1329}","{""innovation"": 0.7681, ""customer_focus"": 3.4566, ""employees_culture"": 6.097, ""diversity_inclusion"": 1.9203, ""sustainability_environment"": 2.1603, ""community_social_impact"": 0.4321, ""integrity_ethics_trust"": 3.2885, ""health_safety_wellbeing"": 1.2242, ""financial_performance_growth"": 31.9011}",134,85,0.2237,True,"downloaded on attempt 1. Clean text length: 416600. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",0.7681,3.4566,6.097,1.9203,2.1603,0.4321,3.2885,1.2242,31.9011,51.2482,financial_performance_growth,pre_2020
COP,ConocoPhillips,Energy,1163165,2017,DEF 14A proxy statement,SEC EDGAR,2017-04-03,0001047469-17-002284,https://www.sec.gov/Archives/edgar/data/1163165/000104746917002284,https://www.sec.gov/Archives/edgar/data/1163165/000104746917002284/a2230814zdef14a.htm,441594,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 30, ""customer_focus"": 159, ""employees_culture"": 275, ""diversity_inclusion"": 92, ""sustainability_environment"": 121, ""community_social_impact"": 14, ""integrity_ethics_trust"": 138, ""health_safety_wellbeing"": 59, ""financial_performance_growth"": 1422}","{""innovation"": 0.6794, ""customer_focus"": 3.6006, ""employees_culture"": 6.2274, ""diversity_inclusion"": 2.0834, ""sustainability_environment"": 2.7401, ""community_social_impact"": 0.317, ""integrity_ethics_trust"": 3.125, ""health_safety_wellbeing"": 1.3361, ""financial_performance_growth"": 32.2015}",153,85,0.2857,True,"downloaded on attempt 1. Clean text length: 441594. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",0.6794,3.6006,6.2274,2.0834,2.7401,0.317,3.125,1.3361,32.2015,52.310500000000005,financial_performance_growth,pre_2020
COP,ConocoPhillips,Energy,1163165,2018,DEF 14A proxy statement,SEC EDGAR,2018-04-02,0001206774-18-001045,https://www.sec.gov/Archives/edgar/data/1163165/000120677418001045,https://www.sec.gov/Archives/edgar/data/1163165/000120677418001045/conoco3364391-def14a.htm,401386,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 44, ""customer_focus"": 151, ""employees_culture"": 266, ""diversity_inclusion"": 100, ""sustainability_environment"": 100, ""community_social_impact"": 8, ""integrity_ethics_trust"": 153, ""health_safety_wellbeing"": 57, ""financial_performance_growth"": 1472}","{""innovation"": 1.0962, ""customer_focus"": 3.762, ""employees_culture"": 6.627, ""diversity_inclusion"": 2.4914, ""sustainability_environment"": 2.4914, ""community_social_impact"": 0.1993, ""integrity_ethics_trust"": 3.8118, ""health_safety_wellbeing"": 1.4201, ""financial_performance_growth"": 36.6729}",177,93,0.3111,True,"downloaded on attempt 1. Clean text length: 401386. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.0962,3.762,6.627,2.4914,2.4914,0.1993,3.8118,1.4201,36.6729,58.572100000000006,financial_performance_growth,pre_2020
COP,ConocoPhillips,Energy,1163165,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-01,0001206774-19-001161,https://www.sec.gov/Archives/edgar/data/1163165/000120677419001161,https://www.sec.gov/Archives/edgar/data/1163165/000120677419001161/cop3493381-def14a.htm,432410,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 52, ""customer_focus"": 160, ""employees_culture"": 371, ""diversity_inclusion"": 136, ""sustainability_environment"": 116, ""community_social_impact"": 9, ""integrity_ethics_trust"": 199, ""health_safety_wellbeing"": 71, ""financial_performance_growth"": 1384}","{""innovation"": 1.2026, ""customer_focus"": 3.7002, ""employees_culture"": 8.5798, ""diversity_inclusion"": 3.1452, ""sustainability_environment"": 2.6826, ""community_social_impact"": 0.2081, ""integrity_ethics_trust"": 4.6021, ""health_safety_wellbeing"": 1.642, ""financial_performance_growth"": 32.0067}",233,109,0.3626,True,"downloaded on attempt 1. Clean text length: 432410. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.2026,3.7002,8.5798,3.1452,2.6826,0.2081,4.6021,1.642,32.0067,57.7693,financial_performance_growth,pre_2020
COP,ConocoPhillips,Energy,1163165,2020,DEF 14A proxy statement,SEC EDGAR,2020-03-30,0001206774-20-000973,https://www.sec.gov/Archives/edgar/data/1163165/000120677420000973,https://www.sec.gov/Archives/edgar/data/1163165/000120677420000973/cop3661511-def14a.htm,444154,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 56, ""customer_focus"": 155, ""employees_culture"": 384, ""diversity_inclusion"": 134, ""sustainability_environment"": 132, ""community_social_impact"": 13, ""integrity_ethics_trust"": 203, ""health_safety_wellbeing"": 75, ""financial_performance_growth"": 1423}","{""innovation"": 1.2608, ""customer_focus"": 3.4898, ""employees_culture"": 8.6456, ""diversity_inclusion"": 3.017, ""sustainability_environment"": 2.9719, ""community_social_impact"": 0.2927, ""integrity_ethics_trust"": 4.5705, ""health_safety_wellbeing"": 1.6886, ""financial_performance_growth"": 32.0384}",234,102,0.3929,True,"downloaded on attempt 1. Clean text length: 444154. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.2608,3.4898,8.6456,3.017,2.9719,0.2927,4.5705,1.6886,32.0384,57.9753,financial_performance_growth,covid_2020_2021
COP,ConocoPhillips,Energy,1163165,2021,DEF 14A proxy statement,SEC EDGAR,2021-03-29,0001206774-21-000875,https://www.sec.gov/Archives/edgar/data/1163165/000120677421000875,https://www.sec.gov/Archives/edgar/data/1163165/000120677421000875/cop3840471-def14a.htm,484264,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 68, ""customer_focus"": 170, ""employees_culture"": 448, ""diversity_inclusion"": 117, ""sustainability_environment"": 219, ""community_social_impact"": 19, ""integrity_ethics_trust"": 219, ""health_safety_wellbeing"": 86, ""financial_performance_growth"": 1452}","{""innovation"": 1.4042, ""customer_focus"": 3.5105, ""employees_culture"": 9.2512, ""diversity_inclusion"": 2.416, ""sustainability_environment"": 4.5223, ""community_social_impact"": 0.3923, ""integrity_ethics_trust"": 4.5223, ""health_safety_wellbeing"": 1.7759, ""financial_performance_growth"": 29.9836}",283,166,0.2606,True,"downloaded on attempt 1. Clean text length: 484264. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.4042,3.5105,9.2512,2.416,4.5223,0.3923,4.5223,1.7759,29.9836,57.7783,financial_performance_growth,covid_2020_2021
COP,ConocoPhillips,Energy,1163165,2022,DEF 14A proxy statement,SEC EDGAR,2022-03-28,0001206774-22-000879,https://www.sec.gov/Archives/edgar/data/1163165/000120677422000879,https://www.sec.gov/Archives/edgar/data/1163165/000120677422000879/cop3949151def14a.htm,560167,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 73, ""customer_focus"": 157, ""employees_culture"": 436, ""diversity_inclusion"": 137, ""sustainability_environment"": 515, ""community_social_impact"": 26, ""integrity_ethics_trust"": 255, ""health_safety_wellbeing"": 80, ""financial_performance_growth"": 1393}","{""innovation"": 1.3032, ""customer_focus"": 2.8027, ""employees_culture"": 7.7834, ""diversity_inclusion"": 2.4457, ""sustainability_environment"": 9.1937, ""community_social_impact"": 0.4641, ""integrity_ethics_trust"": 4.5522, ""health_safety_wellbeing"": 1.4281, ""financial_performance_growth"": 24.8676}",318,148,0.3648,True,"downloaded on attempt 1. Clean text length: 560167. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.3032,2.8027,7.7834,2.4457,9.1937,0.4641,4.5522,1.4281,24.8676,54.8407,financial_performance_growth,post_2021
COP,ConocoPhillips,Energy,1163165,2023,DEF 14A proxy statement,SEC EDGAR,2023-04-03,0001308179-23-000477,https://www.sec.gov/Archives/edgar/data/1163165/000130817923000477,https://www.sec.gov/Archives/edgar/data/1163165/000130817923000477/cop4128181-def14a.htm,690268,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 68, ""customer_focus"": 177, ""employees_culture"": 562, ""diversity_inclusion"": 240, ""sustainability_environment"": 258, ""community_social_impact"": 23, ""integrity_ethics_trust"": 267, ""health_safety_wellbeing"": 71, ""financial_performance_growth"": 1855}","{""innovation"": 0.9851, ""customer_focus"": 2.5642, ""employees_culture"": 8.1418, ""diversity_inclusion"": 3.4769, ""sustainability_environment"": 3.7377, ""community_social_impact"": 0.3332, ""integrity_ethics_trust"": 3.8681, ""health_safety_wellbeing"": 1.0286, ""financial_performance_growth"": 26.8736}",339,149,0.3893,True,"downloaded on attempt 1. Clean text length: 690268. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",0.9851,2.5642,8.1418,3.4769,3.7377,0.3332,3.8681,1.0286,26.8736,51.0092,financial_performance_growth,post_2021
COP,ConocoPhillips,Energy,1163165,2024,DEF 14A proxy statement,SEC EDGAR,2024-04-01,0001308179-24-000384,https://www.sec.gov/Archives/edgar/data/1163165/000130817924000384,https://www.sec.gov/Archives/edgar/data/1163165/000130817924000384/cop4258041-def14a.htm,458497,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 63, ""customer_focus"": 129, ""employees_culture"": 385, ""diversity_inclusion"": 198, ""sustainability_environment"": 224, ""community_social_impact"": 13, ""integrity_ethics_trust"": 220, ""health_safety_wellbeing"": 70, ""financial_performance_growth"": 1375}","{""innovation"": 1.3741, ""customer_focus"": 2.8135, ""employees_culture"": 8.397, ""diversity_inclusion"": 4.3185, ""sustainability_environment"": 4.8855, ""community_social_impact"": 0.2835, ""integrity_ethics_trust"": 4.7983, ""health_safety_wellbeing"": 1.5267, ""financial_performance_growth"": 29.9893}",284,133,0.3621,True,"downloaded on attempt 1. Clean text length: 458497. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.3741,2.8135,8.397,4.3185,4.8855,0.2835,4.7983,1.5267,29.9893,58.3864,financial_performance_growth,post_2021
